model,meeting,theme,block_id_standard,block_id_exclusive,score_standard,score_exclusive,abs_delta,crosses_half
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,109,107,0.0,0.0,0.0,0
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,120,118,0.0,0.0,0.0,0
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,120,118,0.0,0.0,0.0,0
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,120,118,0.0,0.0,0.0,0
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,120,118,0.0,0.0,0.0,0
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,125,123,0.0,0.0,0.0,0
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,125,123,0.0,0.0,0.0,0
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,125,123,0.0,0.0,0.0,0
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,125,123,0.1,0.1,0.0,0
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,148,146,0.0,0.0,0.0,0
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,148,146,0.3,0.3,0.0,0
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,148,146,0.1,0.1,0.0,0
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,148,146,0.0,0.0,0.0,0
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,150,148,0.0,0.0,0.0,0
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,150,148,0.0,0.0,0.0,0
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,150,148,0.0,0.0,0.0,0
gemma-4-4b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,150,148,0.7,0.7,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,3,3,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,3,3,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,3,3,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,3,3,0.1,0.1,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,6,6,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,6,6,0.1,0.1,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,6,6,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,6,6,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,18,16,0.1,0.1,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,18,16,0.9,0.9,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,18,16,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,18,16,0.8,0.8,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,26,24,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,26,24,0.8,0.7,0.1,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,26,24,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,26,24,0.1,0.1,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,35,33,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,35,33,0.9,0.9,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,35,33,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,35,33,0.3,0.3,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,73,71,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,73,71,0.8,0.8,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,73,71,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,73,71,0.1,0.1,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,82,80,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,82,80,0.1,0.1,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,82,80,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,82,80,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,93,91,0.2,0.2,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,93,91,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,93,91,0.1,0.1,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,93,91,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,96,94,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,96,94,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,96,94,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,96,94,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,120,118,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,120,118,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,120,118,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,120,118,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,125,123,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,125,123,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,125,123,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,125,123,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,148,146,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,148,146,0.1,0.1,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,148,146,0.0,0.0,0.0,0
ministral-8b,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,148,146,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,3,3,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,3,3,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,3,3,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,3,3,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,5,5,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,5,5,1.0,1.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,5,5,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,5,5,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,6,6,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,6,6,0.8,0.8,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,6,6,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,6,6,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,10,8,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,10,8,0.1,0.1,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,10,8,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,10,8,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,12,10,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,12,10,0.5,0.5,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,12,10,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,12,10,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,18,16,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,18,16,0.8,0.8,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,18,16,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,18,16,0.2,0.2,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,26,24,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,26,24,1.0,1.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,26,24,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,26,24,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,27,25,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,27,25,1.0,1.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,27,25,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,27,25,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,28,26,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,28,26,1.0,1.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,28,26,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,28,26,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,35,33,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,35,33,1.0,1.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,35,33,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,35,33,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,44,42,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,44,42,0.8,0.8,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,44,42,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,44,42,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,45,43,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,45,43,1.0,1.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,45,43,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,45,43,0.5,0.5,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,46,44,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,46,44,1.0,1.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,46,44,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,46,44,0.5,0.5,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,69,67,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,69,67,1.0,1.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,69,67,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,69,67,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,80,78,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,80,78,0.8,0.8,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,80,78,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,80,78,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,81,79,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,81,79,0.8,0.8,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,81,79,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,81,79,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,82,80,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,82,80,0.5,0.5,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,82,80,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,82,80,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,93,91,0.3,0.3,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,93,91,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,93,91,0.2,0.2,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,93,91,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,96,94,0.1,0.1,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,96,94,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,96,94,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,96,94,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,97,95,0.1,0.1,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,97,95,0.7,0.7,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,97,95,0.2,0.2,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,97,95,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,112,110,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,112,110,0.5,0.5,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,112,110,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,112,110,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,120,118,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,120,118,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,120,118,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,120,118,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,125,123,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,125,123,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,125,123,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,125,123,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,148,146,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,148,146,0.5,0.5,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,148,146,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,148,146,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,150,148,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,150,148,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,150,148,0.0,0.0,0.0,0
phi-4,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,150,148,0.8,0.8,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,3,3,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,3,3,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,3,3,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,3,3,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,5,5,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,5,5,0.8,0.8,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,5,5,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,5,5,0.2,0.2,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,17,15,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,17,15,0.5,0.5,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,17,15,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,17,15,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,18,16,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,18,16,0.8,0.8,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,18,16,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,18,16,0.5,0.5,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,19,17,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,19,17,0.9,0.9,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipally_managed_resources,19,17,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",power_dynamics_and_inequality,19,17,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",health_and_well_being,26,24,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Committee Meeting - June 2, 2025 [gyhG_Bp4bV4]",municipal_process,26,24,0.9,0.9,0.0,0
